x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma,input_gaussian_width,input_gaussian_width_error
1.54133333333,1.58666666667,1.564,101296,2.76231519377,0.00306525003306,0.278249031075,0.0015490096606,69.9994509415,1,0,0,0,1.01747664144,0.432082546435,0,0
1.58666666667,1.632,1.60933333333,99922,2.76629273658,0.0119226735398,0.283081957364,0.00634454694667,34.9990465735,1,1,0,0,1.01869546037,0.432600131177,0,0
1.632,1.67733333333,1.65466666667,90189,2.76414395286,0.00217110213778,0.284584756639,0.00118784187162,37.9988925301,1,0,0,0,1.01992933709,0.433124110376,0,0
1.67733333333,1.72266666667,1.7,87804,3.90503478867,0.114186102488,0.702883167355,0.0282008342975,16.925010804,1,0,0,0,1.03089707803,0.437781681118,0,0
1.72266666667,1.768,1.74533333333,79662,3.53614787995,0.0439903319341,0.714252694732,0.0145305698644,25.1314197584,1,0,0,0,1.07551899854,0.456730866049,0,0
1.768,1.81333333333,1.79066666667,79511,9.77345477665,0.203042292078,1.99478209108,0.0271008303809,456.463694159,1,0,0,0,1.09024927332,0.462986237795,0,0
1.81333333333,1.85866666667,1.836,81660,13.6319910673,0.0920471559949,2.44148355118,0.0138913990034,248.058435184,1,4,0,0,1.08677295143,0.461509979812,0,0
1.85866666667,1.904,1.88133333333,74118,3.00701296455,0.0157716700454,0.573582980191,0.00838461277414,853.870619445,1,0,0,0,1.13625512317,0.482523123404,0,0
1.904,1.94933333333,1.92666666667,99956,3.38725029603,0.0540028748833,0.593449186761,0.0178121038003,50.9807483871,1,0,0,0,1.04378368202,0.443254117967,0,0
1.94933333333,1.99466666667,1.972,107847,2.7527921419,1.0000000596,0.257043956449,0.904576316584,83.03441883,1,3,0,0,1.01145282561,0.429524467383,0,0
1.99466666667,2.04,2.01733333333,103938,2.77394971414,0.0109903129048,0.267306253221,0.00537720440955,40.9999206221,1,1,0,0,1.01105036232,0.429353556957,0,0
