x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma,input_gaussian_width,input_gaussian_width_error
2.56,2.58,2.57,3698,-7.51238509871,0.310656169255,1.79165032635,0.0479855853355,0.880894681453,1,4,1.78733307158,0.0436718092735,0.299032679739,0.126987486952,0,0
2.58,2.6,2.59,3553,-7.11912460427,0.206009073158,1.70785474295,0.0385008528736,1.28039685773,1,4,1.70946874375,0.0462619569947,0.2915625,0.1238151937,0,0
2.6,2.62,2.61,3515,-7.38777887233,0.329034554808,1.77780966658,0.0488961304371,1.12020751865,1,4,1.78117454463,0.0461202456975,0.335443306252,0.142449656382,0,0
2.62,2.64,2.63,3325,-5.47978888123,0.644434783071,1.53467270558,0.0837230504775,1.4798167176,1,4,1.51813597382,0.0802416473106,0.308655788656,0.131074045047,0,0
2.64,2.66,2.65,2956,-6.94460983171,0.358497885369,1.69373286465,0.0521584542658,1.07946317615,1,4,1.67168040263,0.051783556374,0.263505454545,0.111900463522,0,0
2.66,2.68,2.67,2863,-7.5832041158,0.403186355852,1.78617095586,0.0545015884237,0.865887880366,1,4,1.78849434911,0.0341203140278,0.335958005249,0.142668228922,0,0
2.68,2.7,2.69,2844,-6.01036351757,0.531211542541,1.61179880816,0.0692330888573,1.10548408758,1,4,1.60237869054,0.0596869730696,0.349750453721,0.148525342505,0,0
2.7,2.72,2.71,2951,-7.75938852022,0.366287745094,1.83596446601,0.0543690524615,0.993083111045,1,4,1.82224965279,0.0820881487125,0.28375,0.120497530417,0,0
2.72,2.74,2.73,2576,-6.91524277702,0.393556227164,1.72576194472,0.0560452386598,1.14684489769,1,4,1.72461342281,0.0310287778314,0.341821428571,0.145158195548,0,0
2.74,2.76,2.75,2525,-7.03043795812,0.405334859872,1.70098307663,0.0595286245171,1.15224758471,1,4,1.71948172157,0.053674765659,0.31799719888,0.135040976721,0,0
2.76,2.78,2.77,2422,-7.1875635435,0.363303488696,1.74187030961,0.0584008883211,1.17130413798,1,4,1.75402884632,0.0928435900557,0.19987745098,0.0848801382529,0,0
2.78,2.8,2.79,2202,-7.54680792734,0.390871540677,1.77357239385,0.0582884745504,0.759945393484,1,4,1.74489787023,0.0624629287174,0.265615789474,0.112796640252,0,0
2.8,2.82,2.81,2216,-6.25586595108,0.533011707051,1.60223676206,0.0672791767112,1.18264430093,1,4,1.59316361641,0.0721789006165,0.246567656766,0.10470764307,0,0
2.82,2.84,2.83,2266,-7.14830957674,0.467871167547,1.74615946227,0.0617108541921,1.16664419572,1,4,1.78301222305,0.0709949281976,0.323202247191,0.137251357223,0,0
2.84,2.86,2.85,2238,-7.46095313885,0.491439258585,1.79164846594,0.0663977929297,1.04620869917,1,4,1.80196354658,0.0748190635634,0.302985933504,0.128666279254,0,0
2.86,2.88,2.87,2105,-7.23729637622,0.456517191062,1.73993449893,0.0650743324186,1.05920220582,1,4,1.75624663046,0.0568654612134,0.269942462601,0.114634009157,0,0
2.88,2.9,2.89,1944,-7.52892084566,0.428130901213,1.77087337163,0.0637901701815,1.33644763338,1,4,1.7668353236,0.0634309276355,0.283486122792,0.120385472085,0,0
2.9,2.92,2.91,1883,-6.23735240119,0.521630536053,1.57867930846,0.0695353771871,1.24851987254,1,4,1.57957226407,0.0398306224613,0.247,0.104891242337,0,0
2.92,2.94,2.93,1830,-5.68667989415,0.61146025755,1.57636699236,0.0841578398849,1.00239011513,1,4,1.58165107482,0.102896385809,0.30847127556,0.13099568955,0,0
2.94,2.96,2.95,1834,-6.28273425254,0.605020689163,1.64694807151,0.0834355869703,0.999080266989,1,4,1.64518312119,0.0942104150064,0.350457380457,0.148825546649,0,0
2.96,2.98,2.97,1809,-7.03659949451,0.487672823446,1.70540832472,0.0595280462662,0.987237990661,1,4,1.67742425567,0.0715805140976,0.234545454545,0.0996022838533,0,0
2.98,3,2.99,1567,-8.02185577135,0.49467703297,1.89548127914,0.0763089267115,0.818260435248,1,4,1.9161716884,0.0816052489472,0.20296875,0.0861928920772,0,0
